Geneid	SRR1552454	SRR1552452	SRR1552450	SRR1552448	SRR1552446	SRR1552444
100042727	0	0	0	0	0	0
100042740	1	0	0	0	0	0
100042757	0	0	1	0	0	0
100042761	0	0	0	0	0	0
100042773	3	5	2	4	4	1
100042776	0	0	0	0	0	0
100042781	0	0	0	0	0	0
100042782	0	0	0	0	0	0
100042784	1	4	1	1	0	0
100042786	0	0	0	0	0	0
100042802	0	0	0	3	0	1
100042807	17	26	15	6	13	5
100042810	0	0	0	0	0	0
100042814	0	0	0	0	0	0
100042840	0	0	0	0	0	0
100042848	0	0	0	0	0	0
100042849	0	0	0	0	0	0
100042855	0	0	0	0	0	0
100042856	0	0	0	0	0	0
100042874	0	0	0	0	0	0
100042875	1	0	0	0	1	0
100042880	0	0	2	1	0	2
100042881	0	0	0	0	0	0
100042889	0	0	0	0	0	0
100042891	0	0	0	0	0	0
100042894	0	0	0	0	0	0
100042918	0	2	0	1	0	1
100042921	0	0	0	0	0	0
100042922	0	0	0	0	0	0
100042926	0	0	0	0	0	0
100042927	0	0	0	0	0	0
100042929	0	0	0	0	0	0
100042931	0	0	0	0	0	0
100042939	0	0	0	0	0	0
100042940	2	0	0	0	0	0
100042943	0	0	0	0	0	0
100042944	0	0	0	0	0	0
100042946	0	0	0	0	0	0
100042947	0	0	0	0	0	0
100042948	1	3	2	0	0	2
100042958	0	0	0	0	1	0
100042959	2	4	3	1	5	9
100042964	0	0	0	0	0	0
100042966	0	0	0	0	0	0
100042968	0	0	0	0	0	0
100042971	0	0	0	0	0	0
100042976	0	0	0	0	0	0
100042996	0	0	0	0	0	0
100043002	1	0	0	0	0	0
100043013	0	0	0	0	0	0
100043016	0	0	0	0	0	0
100043019	0	0	0	0	0	0
100043025	0	0	0	0	0	0
100043027	0	0	0	0	0	0
100043029	0	0	0	0	0	0
100043033	0	0	0	0	0	0
100043034	0	0	0	0	0	0
100043037	0	0	0	0	0	0
100043039	0	0	0	0	0	0
100043040	1	0	0	1	0	4
100043043	0	0	0	0	0	0
100043051	0	0	0	0	0	0
100043057	0	0	0	0	0	0
100043058	0	0	0	0	0	0
100043059	0	0	0	0	0	0
100043061	0	0	0	0	0	0
100043067	0	0	0	0	0	0
100043072	0	0	0	0	0	0
100043074	0	0	0	0	0	0
100043079	0	0	0	0	0	0
100043083	0	0	0	0	0	0
100043088	0	0	0	0	0	0
100043092	0	0	0	0	0	0
100043101	0	0	0	0	0	0
100043102	0	0	0	0	0	2
100043103	0	0	0	0	0	0
100043108	0	0	0	0	0	0
100043120	0	0	0	0	0	0
100043121	0	0	0	0	0	0
100043123	0	0	0	0	0	0
100043125	0	0	0	0	0	0
100043126	0	0	0	0	0	0
100043132	0	0	0	0	0	0
100043133	0	0	1	0	0	0
100043147	0	0	0	0	0	0
100043150	0	0	0	0	0	0
100043158	0	0	0	0	0	0
100043160	0	0	0	0	1	0
100043169	0	0	0	0	0	0
100043172	12	9	6	1	1	3
100043176	0	0	0	0	0	0
100043177	0	0	0	0	0	0
100043184	0	1	0	1	0	0
100043188	0	0	0	0	0	0
100043189	0	2	1	0	3	2
100043194	0	0	0	0	0	0
100043197	0	0	0	0	0	0
100043200	0	0	0	0	0	0
100043202	0	0	0	0	0	0
100043204	0	0	0	0	0	0
100043205	0	0	0	0	0	0
100043207	0	0	0	0	0	0
100043213	0	0	0	0	0	0
100043214	0	0	0	0	0	0
100043216	0	0	0	0	0	0
100043217	0	0	0	0	0	0
100043218	0	0	0	0	0	0
100043224	0	0	0	0	0	0
100043227	0	0	0	0	0	0
100043229	0	0	0	0	0	0
100043231	0	0	0	0	0	0
100043232	0	0	0	0	0	0
100043235	0	0	0	0	0	0
100043239	0	0	0	0	0	0
100043240	1	0	1	0	0	1
100043247	0	0	0	0	0	0
100043254	0	0	0	0	0	0
100043257	0	1	3	2	5	1
100043261	0	0	0	0	0	0
100043270	0	0	0	0	0	0
100043272	12	9	9	3	3	4
100043274	0	0	0	0	0	0
100043282	0	0	0	0	0	0
100043292	0	0	0	0	0	0
100043296	0	0	0	0	0	0
100043300	0	0	0	0	0	0
100043305	0	0	0	0	0	0
100043308	0	0	0	0	0	0
100043314	0	0	0	0	0	0
100043315	0	0	0	0	0	0
100043322	0	0	0	0	0	0
100043324	1	2	0	0	0	0
100043326	0	0	0	0	0	0
100043332	0	0	0	0	0	0
100043335	0	0	0	0	0	0
100043338	0	0	0	0	0	0
100043348	0	0	0	0	0	0
100043355	0	0	0	0	0	0
100043364	0	0	0	0	0	0
100043376	0	0	0	0	0	0
100043381	0	0	0	0	0	0
100043387	0	0	0	0	0	0
100043388	0	0	0	0	0	0
100043404	0	0	0	0	0	0
100043407	0	0	0	0	0	0
100043416	0	0	0	0	0	0
100043424	0	1	2	1	2	2
100043450	0	0	0	0	0	0
100043456	0	0	0	0	0	0
100043461	0	0	0	0	0	0
100043462	0	1	0	2	3	0
100043467	0	0	0	0	0	0
100043468	0	1	2	2	0	3
100043474	0	0	0	0	0	0
100043489	2	3	1	2	3	1
100043497	0	0	0	1	0	0
100043507	0	0	0	0	0	0
100043508	10	7	13	0	6	10
100043513	0	0	0	0	0	0
100043523	0	0	0	0	0	0
100043534	0	0	0	0	0	0
100043536	0	0	0	0	0	0
100043541	0	0	0	0	0	0
100043550	0	0	0	0	0	0
100043566	0	0	0	0	0	0
100043569	0	0	0	0	0	0
100043571	30	12	7	6	10	3
100043580	0	0	0	0	1	0
100043582	0	0	0	0	0	0
100043595	0	0	0	0	0	0
100043596	0	0	0	0	0	0
100043597	64	69	83	18	39	66
100043600	1	0	0	1	0	0
100043604	0	0	0	0	0	0
100043609	0	0	0	0	0	1
100043614	0	0	0	0	0	0
100043617	0	0	0	0	0	0
100043625	0	0	0	0	0	0
100043627	0	0	0	0	0	0
100043636	0	0	0	0	0	0
100043638	0	0	0	0	0	0
100043644	0	0	0	0	0	0
100043645	0	0	0	0	0	0
100043665	0	0	0	0	0	0
100043667	0	0	0	0	0	0
100043670	0	0	0	0	0	0
100043674	0	0	1	0	1	0
100043676	0	0	0	0	0	0
100043682	0	1	0	0	0	0
100043684	0	0	0	0	0	0
100043686	0	0	0	0	0	0
100043688	0	0	0	0	0	0
100043695	0	0	0	0	0	0
100043706	0	0	0	0	0	0
100043718	0	1	0	1	0	0
100043726	0	0	0	0	0	0
100043755	0	0	0	1	0	0
100043757	0	0	0	0	0	0
100043761	0	0	0	0	0	0
100043764	0	0	0	0	0	0
100043766	0	3	3	0	2	0
100043771	2	2	2	0	0	1
100043772	1	0	1	0	3	4
100043801	0	0	0	0	0	0
100043805	0	0	0	0	0	0
100043809	0	0	0	0	0	0
100043811	0	0	0	0	0	0
100043813	0	0	0	0	1	0
100043814	0	0	0	0	0	0
100043823	0	0	5	0	3	6
100043836	0	0	0	0	0	0
100043842	0	0	0	0	0	0
100043856	0	0	0	0	0	0
100043860	0	0	0	0	0	0
100043861	0	0	0	0	0	0
100043868	0	0	0	0	0	0
100043871	0	0	0	0	0	0
100043872	0	0	0	0	0	0
100043876	0	0	0	0	1	0
100043882	3	1	0	1	2	0
100043885	0	0	0	0	0	0
100043899	0	0	1	0	0	19
100043902	0	0	0	0	0	0
100043904	0	0	0	0	0	0
100043910	0	0	0	0	0	0
100043911	0	2	1	2	0	2
100043914	0	0	0	0	0	0
100043915	0	0	0	0	0	0
100043918	0	0	0	0	0	0
100043920	0	0	0	0	0	0
100043921	0	0	0	0	0	0
100043946	0	0	0	0	0	0
100044193	1	0	0	1	0	0
100044509	0	0	1	0	1	1
100044526	0	0	0	0	0	0
100045066	0	0	0	1	0	0
100045125	0	0	0	0	0	0
100045469	0	0	0	0	0	0
100045653	0	0	0	0	0	0
100045778	0	0	2	5	1	0
100045792	0	0	0	0	0	0
100046034	0	0	0	0	0	0
100046078	0	0	0	0	0	0
100046095	0	0	0	0	0	1
100046579	0	0	0	0	0	0
100046763	0	0	0	0	0	0
100046950	0	0	0	0	0	0
100047133	0	0	0	0	0	0
100047183	1	0	0	0	0	2
100047282	0	0	0	0	0	0
100047482	0	0	0	0	0	0
100047671	0	0	0	0	0	0
100048471	0	0	0	0	0	0
100048534	2	0	0	0	0	1
100048644	0	0	0	0	0	0
100048658	0	0	0	0	0	0
100048701	0	0	0	0	0	0
100048884	0	0	0	0	0	0
100048895	2	3	2	1	4	3
100048926	0	1	0	0	0	0
100049161	0	0	0	0	0	0
100049164	1	0	0	0	0	1
100049545	0	0	0	0	0	0
100049546	0	0	0	0	0	0
100049547	0	0	0	0	0	0
100049548	0	0	0	0	0	0
100049549	0	0	0	0	0	0
100049710	0	0	0	0	0	0
100049711	0	0	0	0	0	0
100049712	0	0	0	0	0	0
100049713	0	0	0	0	0	0
100049714	0	0	0	0	0	0
100049715	0	0	0	0	0	0
100061	1	0	0	0	0	0
100066	0	0	0	0	0	0
100072	15	5	38	7	4	5
100073351	0	0	0	0	1	1
100087	10	12	12	1	13	10
100088	8	7	17	8	11	9
100090	3	1	5	3	7	7
100093700	0	0	0	0	0	0
100101484	0	0	1	0	0	0
100101486	0	0	0	0	0	0
100101491	0	0	0	0	0	0
100101806	8	7	7	18	8	13
100101807	0	0	0	1	0	0
100101919	0	0	0	0	0	0
100101940	0	0	0	0	0	0
100101942	0	0	0	0	0	0
100102	0	0	0	0	0	0
100113364	0	0	0	0	0	0
100113398	0	0	0	0	1	2
100113412	0	0	0	0	0	0
100113413	0	0	0	0	0	0
100113414	0	0	0	0	0	0
100114901	0	0	0	0	0	1
100114902	0	0	0	0	0	0
100114904	0	0	0	0	0	0
100115376	0	0	0	0	0	0
100118398	0	0	0	0	0	0
100121	16	12	10	4	9	14
100123473	0	0	0	0	0	0
100124293	0	0	0	0	0	0
100124294	0	0	0	0	0	0
100124295	0	0	0	0	0	0
100124296	0	0	0	0	0	0
100124335	0	0	0	0	0	0
100124336	0	0	0	0	0	0
100124338	0	0	0	0	0	0
100124339	0	0	0	0	0	0
100124340	0	0	0	0	0	0
100124341	0	0	0	0	0	0
100124342	0	0	0	0	0	0
100124343	0	0	0	0	0	0
100124344	0	0	0	0	0	0
100124345	0	0	0	0	0	0
100124346	0	0	0	0	0	0
100124347	0	0	0	0	0	0
100124348	0	0	0	0	0	0
100124349	0	0	0	0	0	0
100124351	0	0	0	0	0	0
100124352	0	0	0	0	0	0
100124354	0	0	0	0	0	0
100124355	0	0	0	0	0	0
100124356	0	0	0	0	0	0
100124357	0	0	0	0	0	0
100124358	0	0	0	0	0	0
100124359	0	0	0	0	0	0
100124360	0	0	0	0	0	0
100124361	0	0	0	0	0	0
100124362	0	0	0	0	0	0
100124363	0	0	0	0	0	0
100124364	0	0	0	0	0	0
100124365	0	0	0	0	0	0
100124366	0	0	0	0	0	0
100124367	0	0	0	0	0	0
100124368	0	0	0	0	0	0
100124369	0	0	0	0	0	0
100124370	0	0	0	0	0	0
100124371	0	0	0	0	0	0
100124372	0	0	0	0	0	0
100124387	0	0	0	0	0	0
100124388	0	0	0	0	0	0
100124390	0	0	0	0	0	0
100124391	0	0	0	0	0	0
100124392	0	0	0	0	0	0
100124393	0	0	0	0	0	0
100124396	0	0	0	0	0	0
100124397	0	0	0	0	0	0
100124398	0	0	0	0	0	0
100124399	0	0	0	0	0	0
100124431	0	0	0	0	0	0
100124432	0	0	0	0	0	0
100124433	0	0	0	0	0	0
100124437	0	0	0	0	0	0
100124438	0	0	0	0	1	0
100124439	0	0	0	0	0	0
100124440	0	0	0	0	0	0
100124441	0	0	0	0	0	0
100124442	0	0	0	0	0	0
100124447	0	0	0	0	0	0
100124449	0	0	0	0	0	0
100124450	0	0	0	0	0	0
100124451	0	0	0	0	0	0
100124452	0	0	0	0	0	0
100124453	0	0	0	0	0	0
100124456	0	0	0	0	0	0
100124457	0	0	0	0	0	0
100124458	0	0	0	0	0	0
100124459	0	0	0	0	0	0
100124460	0	0	0	0	0	0
100124461	0	0	0	0	0	0
100124462	0	0	0	0	0	0
100124463	0	0	0	0	0	0
100124464	0	0	0	0	0	0
100124466	0	0	0	0	0	0
100124467	0	0	0	0	0	0
100124468	0	0	0	0	0	0
100124469	0	0	0	0	0	0
100124470	0	0	0	0	0	0
100124471	0	0	0	0	0	0
100124473	0	0	0	0	0	0
100124474	0	0	0	0	0	0
100124476	0	0	0	0	0	0
100124478	0	0	0	0	0	0
100124479	0	0	0	0	0	0
100124480	0	0	0	0	0	0
100124481	0	0	0	0	0	0
100124484	0	0	0	0	0	0
100124487	0	0	0	0	0	0
100124488	0	0	0	0	0	0
100124489	0	0	0	0	0	0
100124491	0	0	0	0	0	0
100124492	0	0	0	0	0	0
100124493	0	0	0	0	0	0
100124494	0	0	0	0	0	0
100124495	0	0	0	0	0	0
100124496	0	0	0	0	0	0
100124624	0	0	0	0	0	0
100124625	0	0	0	0	0	0
100124626	0	0	0	0	0	0
100124627	0	0	0	0	0	0
100124642	0	0	0	0	0	0
100124643	0	0	0	0	0	0
100124649	0	0	0	0	0	0
100124659	0	0	0	0	0	0
100124660	0	0	0	0	0	0
100124661	0	0	0	0	0	0
100124671	0	0	0	0	0	0
100124672	0	0	0	0	0	0
100124673	0	0	0	0	0	0
100124674	0	0	0	0	0	0
100124675	0	0	0	0	0	0
100124677	0	0	0	0	0	0
100124678	0	0	0	0	0	0
100124679	0	0	0	0	0	0
100124680	0	0	0	0	0	0
100124681	0	0	0	0	0	0
100124682	0	0	0	0	0	0
100124684	0	0	0	0	0	0
100124685	0	0	0	0	0	0
100124686	0	0	0	0	0	0
100124688	0	0	0	0	0	0
100124689	0	0	0	0	0	0
100124699	0	0	0	0	0	0
100125246	0	0	0	0	0	0
100125247	0	0	0	0	0	0
100125248	0	0	0	0	0	0
100125249	0	0	0	0	0	0
100125250	0	0	0	0	0	0
100125251	0	0	0	0	0	0
100125252	0	0	0	0	0	0
100125253	0	0	0	0	0	0
100125254	0	0	0	0	0	0
100125255	0	0	0	0	0	0
100125256	0	0	0	0	0	0
100125257	0	0	0	0	0	0
100125258	1	0	0	0	0	0
100125259	0	0	0	0	0	0
100125261	0	0	0	0	0	0
100125262	0	0	0	0	0	0
100125263	1	0	0	0	0	0
100125339	0	0	0	0	0	0
100125586	1	0	0	0	0	0
100125594	0	0	0	0	0	0
100125929	0	1	0	0	0	2
100125931	0	0	0	0	0	0
100126034	0	0	0	0	0	0
100126203	0	0	0	0	0	0
100126224	0	0	0	0	0	0
100126226	0	1	0	0	0	0
100126227	0	0	0	0	0	0
100126229	0	0	0	0	0	0
100126242	0	0	0	0	0	0
100126243	0	0	0	0	0	0
100126244	0	0	0	0	0	0
100126269	0	0	0	0	0	0
100126431	0	0	0	0	0	0
100126432	0	0	0	0	0	0
100126433	0	0	0	0	0	0
100126434	0	0	0	0	0	0
100126451	0	0	0	0	0	0
100126452	0	0	0	0	0	0
100126454	0	0	0	0	0	0
100126456	0	0	0	0	0	0
100126457	0	0	0	0	0	0
100126458	0	0	0	0	0	0
100126459	0	0	0	0	0	0
100126460	0	0	0	0	0	0
100126462	0	0	0	0	0	0
100126463	0	0	0	0	0	0
100126464	0	0	0	0	0	0
100126465	0	0	0	0	0	0
100126466	0	0	0	0	0	0
100126469	0	0	0	0	0	0
100126471	0	0	0	0	0	0
100126692	0	0	0	0	0	0
100126765	0	0	0	0	0	0
100126766	0	0	0	0	0	0
100126768	0	0	0	0	0	0
100126773	0	0	0	0	0	0
100126774	0	0	0	0	0	0
100126775	0	0	0	0	0	0
100126776	0	0	0	0	0	0
100126777	0	0	0	0	0	0
100126778	0	0	0	0	0	0
100126779	0	0	0	0	0	0
100126824	0	0	0	0	0	0
100126874	0	0	0	0	0	0
100127111	0	2	5	1	1	1
100129	14	13	22	0	0	1
100134861	0	0	0	0	0	0
100134990	0	0	0	0	0	0
100135654	0	0	0	0	0	0
100135657	0	0	0	0	0	0
100141474	0	0	0	0	0	0
100151772	0	0	0	0	0	0
100155	0	0	0	0	0	0
100163	6	4	5	6	6	5
100165	0	1	0	0	0	0
100169	17	24	25	10	38	30
100169865	1	2	3	0	0	1
100169866	0	0	0	0	0	1
100169868	0	0	0	0	0	0
100169874	0	0	2	0	0	0
100169878	0	1	0	0	0	0
100169889	0	0	0	0	0	0
100170401	0	0	0	0	0	0
100177	7	3	2	1	3	8
100182	1	4	6	0	1	9
100189605	0	0	0	0	0	0
100190765	0	0	0	0	0	0
100191037	0	0	0	0	0	0
100198	4	13	5	1	3	11
100201	31	33	36	25	16	15
100206	7	3	9	2	4	12
100210	3	4	9	3	6	7
100213	70	74	17	0	9	7
100216343	0	0	0	0	1	2
100216455	0	0	0	0	0	0
100216474	0	0	0	0	0	0
100216530	0	0	0	0	0	0
100216531	0	0	0	0	0	0
100216532	1	0	1	0	2	0
100216533	0	1	0	0	0	2
100216534	2	8	5	0	1	5
100216535	0	0	0	0	0	0
100216536	0	0	0	0	0	0
100216537	1	1	1	0	2	0
100216538	0	0	0	0	0	0
100216539	0	1	0	0	0	0
100216540	0	0	0	0	0	0
100217413	0	0	0	0	0	0
100217414	0	0	0	0	0	0
100217415	0	0	0	0	0	0
100217416	0	0	0	0	0	0
100217417	0	0	0	0	1	0
100217418	0	0	0	0	0	0
100217419	2	1	0	0	1	0
100217420	3	0	0	0	2	3
100217421	0	1	0	0	0	0
100217422	0	0	0	0	0	0
100217423	0	1	0	0	0	3
100217424	0	0	0	0	0	0
100217425	0	0	0	0	0	0
100217426	0	0	0	0	1	0
100217427	0	1	1	0	0	1
100217428	1	0	0	0	0	1
100217429	0	0	0	0	0	0
100217430	0	0	0	0	1	0
100217431	1	0	1	1	0	1
100217432	0	0	0	0	0	0
100217433	0	0	0	0	0	0
100217434	0	0	0	0	0	0
100217435	0	0	0	0	0	0
100217436	0	0	0	0	0	0
100217437	0	0	1	0	0	1
100217438	0	0	0	0	0	0
100217439	0	0	0	0	0	0
100217440	0	1	2	1	0	0
100217441	0	0	0	0	0	0
100217442	0	0	0	0	0	0
100217443	0	1	0	0	0	0
100217444	0	0	0	0	0	0
100217445	0	0	0	0	0	0
100217446	1	0	1	0	0	1
100217447	0	0	0	0	0	0
100217448	0	0	0	0	0	0
100217449	0	0	0	0	0	0
100217450	0	0	0	0	0	0
100217451	1	1	2	0	0	1
100217452	0	0	0	0	0	0
100217453	0	0	0	0	0	2
100217454	0	0	0	0	0	1
100217455	0	0	0	0	0	0
100217456	0	0	1	0	0	0
100217457	0	0	2	0	1	0
100217458	0	0	0	0	0	0
100217459	0	1	1	0	0	0
100217460	0	0	0	0	0	0
100217461	0	0	0	0	0	0
100217462	0	0	0	0	0	0
100217463	0	0	0	0	0	0
100217464	0	0	1	1	1	1
100217465	0	0	0	0	0	0
100217466	0	0	0	0	0	0
100217467	0	0	1	0	0	0
100217468	0	0	0	0	0	3
100217469	0	0	0	0	0	0
100226	38	23	26	15	31	43
100233175	5	4	2	2	3	0
100233207	0	0	0	0	0	0
100233208	0	0	0	0	0	0
100270707	0	0	0	0	0	0
100270744	0	0	0	0	0	0
100271704	0	0	0	0	0	0
100271841	0	0	0	1	0	3
100271882	0	0	0	0	0	0
100271928	0	0	0	0	0	0
100272219	0	0	1	0	0	1
100272221	0	0	0	0	0	0
100273	34	24	26	13	18	85
100286843	0	0	0	1	2	1
100294583	0	0	0	0	0	0
100294660	0	0	0	0	0	0
100302432	0	0	0	0	0	0
100302498	0	1	1	0	0	0
100302499	0	1	1	0	1	0
100302529	0	2	0	1	0	1
100302565	0	1	0	0	0	0
100302567	0	0	0	0	0	0
100302592	1	1	0	0	2	2
100302593	0	0	1	0	0	1
100302594	0	2	4	1	0	1
100302600	1	0	0	0	0	0
100302601	1	0	1	0	1	0
100302648	0	0	0	0	0	0
100302688	0	0	0	0	0	0
100302730	10	8	8	1	6	13
100302731	0	0	0	0	0	0
100303644	0	0	0	0	0	0
100303645	0	0	0	0	0	0
100303646	0	0	0	0	0	0
100303647	0	0	0	0	0	0
100303732	0	0	0	0	0	0
100303736	0	0	0	0	0	0
100303738	0	0	2	0	0	0
100303739	0	0	0	0	0	0
100303740	0	1	1	0	1	0
100303744	0	0	0	0	0	0
100303746	0	0	0	0	1	0
100303747	0	0	0	0	0	0
100303751	1	2	1	0	2	2
100306943	0	0	0	0	0	0
100306944	0	0	0	2	1	0
100306945	0	0	0	0	0	0
100306952	0	0	1	1	0	0
100306954	0	0	0	0	0	0
100306955	0	0	0	0	0	0
100306957	0	0	0	0	0	0
100310809	0	1	0	0	0	1
100310813	0	0	0	0	0	0
100310872	0	2	0	1	1	1
100312470	0	0	0	0	0	0
100312471	0	0	0	0	0	0
100312473	0	0	0	0	0	0
100312474	0	0	0	0	0	0
100312475	0	0	0	0	0	0
100312476	0	0	0	0	0	0
100312477	0	0	0	0	0	0
100312484	0	0	0	0	0	0
100312485	0	0	0	0	0	0
100312948	0	0	0	0	0	0
100312949	0	0	0	0	0	0
100312956	0	0	0	0	0	0
100312986	0	0	0	0	0	0
100312987	0	0	0	0	0	0
100313519	0	0	0	0	0	0
100313531	0	0	0	0	0	0
100313943	0	0	0	0	0	0
100316663	0	0	0	0	0	0
100316665	0	0	0	0	0	0
100316666	0	0	0	0	0	0
100316668	0	0	0	0	0	0
100316669	0	0	0	0	0	0
100316672	0	0	0	0	0	0
100316673	0	0	0	0	0	0
100316676	0	0	0	0	0	0
100316677	0	0	0	0	0	0
100316678	0	0	0	0	0	0
100316679	0	0	0	0	0	0
100316680	0	0	0	0	0	0
100316681	0	0	0	0	0	0
100316682	0	0	0	0	0	0
100316683	0	0	0	0	0	0
100316684	0	1	0	0	1	0
100316685	1	1	0	0	0	1
100316686	0	0	0	0	0	0
100316687	0	0	0	0	0	0
100316688	0	0	0	0	0	0
100316689	0	0	0	0	0	0
100316690	0	0	0	0	0	0
100316691	0	0	0	0	0	0
100316693	1	0	0	0	0	1
100316694	0	0	0	0	0	0
100316695	0	0	0	0	0	0
100316697	0	0	0	0	0	0
100316698	0	0	0	0	0	0
100316699	0	0	0	0	0	0
100316700	0	0	0	0	0	0
100316701	0	0	0	0	0	0
100316703	0	0	0	0	0	0
100316704	0	0	0	0	0	0
100316706	0	0	0	0	0	0
100316707	0	0	1	0	0	0
100316708	0	0	0	0	0	0
100316709	0	0	0	0	0	0
100316710	0	0	0	0	0	0
100316711	0	0	0	0	0	0
100316712	0	0	0	0	0	0
100316713	0	0	0	0	0	0
100316714	0	0	0	0	0	0
100316715	0	0	0	0	0	0
100316716	0	0	0	0	0	0
100316717	0	0	0	1	0	0
100316725	0	0	0	0	0	0
100316735	0	0	0	0	0	0
100316736	0	0	0	0	0	0
100316739	0	0	0	0	0	0
100316749	0	0	0	0	0	0
100316751	0	0	0	0	0	0
100316752	0	0	0	0	0	0
100316753	0	0	0	0	0	0
100316756	0	0	0	0	0	0
100316758	0	0	0	0	0	0
100316770	0	0	0	0	0	0
100316771	0	0	0	0	0	0
100316772	0	0	0	0	0	0
100316773	0	0	0	0	0	0
100316774	0	0	0	0	0	0
100316775	0	0	0	0	0	0
100316776	0	0	0	0	0	0
100316777	0	0	0	0	0	0
100316778	0	0	0	0	0	0
100316779	0	0	0	0	0	0
100316783	0	0	0	0	0	0
100316784	0	0	0	0	0	0
100316802	0	0	0	0	0	0
100316803	0	0	0	0	0	0
100316805	0	0	0	0	0	0
100316806	0	0	0	0	0	0
100316807	0	0	0	0	0	0
100316808	0	0	0	0	0	0
100316809	0	0	0	0	0	0
100316810	0	0	0	0	0	0
100316811	0	0	0	0	0	0
100316812	0	0	0	0	0	0
100316813	0	0	0	0	0	0
100316814	0	0	0	0	0	0
100316816	0	0	0	0	0	0
100316818	0	0	0	0	0	0
100316819	0	0	0	0	0	0
100316820	0	0	0	0	0	0
100316821	0	0	0	0	0	0
100316827	0	0	0	0	0	0
100316831	0	0	0	0	0	0
100316832	0	0	0	0	0	0
100316833	0	0	0	0	0	0
100316839	0	0	0	0	0	0
100316840	0	0	0	0	0	0
100316841	0	0	0	0	0	0
100316865	0	0	0	0	0	0
100316870	0	0	0	0	0	0
100316903	0	1	0	0	1	0
100316932	1	2	4	0	5	2
100317	11	7	12	25	22	27
100322896	0	0	0	0	0	0
100328588	0	0	0	0	1	0
100336	0	12	14	1	3	13
100340	2	11	6	2	8	8
100342	27	33	12	7	9	15
100379145	0	0	0	0	0	0
100380944	0	0	0	0	0	3
100382	0	0	0	1	1	1
100383	32	43	42	22	70	49
100384868	0	0	0	0	0	0
100384890	0	0	0	0	0	0
100415784	0	0	0	0	0	0
100415785	0	0	0	0	0	0
100415787	0	0	0	0	0	0
100415914	0	0	0	0	0	0
100415915	0	0	0	1	0	0
100415916	0	0	0	0	0	0
100416706	2	2	0	3	3	4
100416830	0	0	0	0	0	0
100417125	1	0	1	0	0	0
100417514	0	0	1	0	0	0
100417675	0	0	0	0	0	1
100417829	0	0	0	0	0	0
100417831	0	0	0	0	0	0
100418235	0	0	0	0	0	0
100434	10	16	21	10	27	35
100463512	0	0	0	0	0	0
100463519	0	0	1	0	0	0
100465	8	7	21	11	8	16
100470	29	9	0	2980	199	8
100473	0	0	0	0	0	0
100494	10	15	30	17	26	32
100499512	0	0	0	0	0	0
100499513	0	0	0	0	0	0
100499514	0	0	0	0	0	0
100499517	0	0	0	0	0	0
100499518	0	0	0	0	0	0
100499519	0	0	0	0	0	0
100499521	0	0	0	0	0	0
100499523	0	0	0	0	0	0
100499527	0	0	0	0	0	0
100499528	0	0	0	0	0	0
100499529	0	0	0	0	0	0
100499530	0	0	0	0	0	0
100500713	0	0	0	0	0	0
100502579	0	0	0	0	0	0
100502582	0	0	0	0	0	0
100502583	0	0	0	0	0	0
100502586	1	1	1	0	0	0
100502590	0	0	0	0	0	0
100502592	0	0	0	0	0	0
100502593	0	0	0	0	0	0
100502594	0	0	0	0	0	0
100502597	0	0	0	0	0	0
100502598	0	1	1	0	0	0
100502599	0	0	0	0	0	0
100502601	0	0	0	0	0	0
100502602	0	0	0	0	0	0
100502606	0	0	0	0	0	0
100502610	0	0	0	0	0	0
100502618	0	0	0	0	0	0
100502619	0	1	1	0	0	0
100502624	0	0	0	0	0	0
100502626	0	0	0	0	0	0
100502628	0	0	0	0	0	0
100502629	0	0	0	0	0	0
100502630	3	1	1	0	0	0
100502635	0	1	0	0	0	1
100502636	0	0	0	0	0	0
100502638	0	0	0	0	0	0
100502641	0	0	0	0	0	0
100502643	0	0	0	0	0	0
100502647	0	0	0	0	0	0
100502648	0	0	0	0	0	0
100502649	0	0	0	0	0	0
100502653	1	0	0	0	0	0
100502659	0	0	0	0	0	0
100502661	0	0	1	0	0	0
100502668	0	0	0	0	0	0
100502669	2	1	0	0	0	0
100502670	0	0	0	0	0	0
100502673	2	7	2	4	11	8
100502679	0	0	0	0	0	0
100502680	0	0	0	0	0	0
100502684	0	0	0	0	0	0
100502686	0	0	0	0	0	0
100502687	0	0	0	0	0	0
100502694	1	0	0	0	0	1
100502695	0	0	0	0	0	0
100502697	0	2	0	0	1	1
100502698	16	7	20	13	9	13
100502699	0	0	0	0	0	0
100502700	0	0	1	0	0	0
100502702	0	0	0	0	0	0
100502704	0	0	0	0	0	0
100502705	0	0	0	0	0	1
100502706	0	0	0	0	0	0
100502708	0	0	0	0	0	0
100502712	0	0	0	0	0	0
100502716	0	0	0	0	0	0
100502720	2	0	0	0	1	2
100502721	0	0	0	0	0	0
100502723	0	0	0	0	0	0
100502727	0	0	0	0	0	0
100502732	0	0	0	0	0	0
100502733	0	0	0	0	0	0
100502734	0	0	0	0	1	0
100502736	0	0	0	0	0	1
100502741	0	0	0	0	0	0
100502742	0	0	0	0	1	1
100502743	0	0	0	0	0	0
100502745	0	0	0	0	0	0
100502747	0	0	0	0	0	0
100502750	0	0	0	0	0	0
100502751	3	3	3	1	1	2
100502752	0	0	0	0	0	0
100502755	0	0	0	0	0	0
100502757	0	1	0	0	0	0
